CandidateID,ObservationID,RMSE_RA,RMSE_Dec,RA,Dec,ApproachColor,AstrometryStatus,ExposureTime,EncoderRA,EncoderDec,SkyBackground,Temperature,Dataset,CaptureStartEpoch,Focus,RAOffset,DecOffset,SystemName,CameraName,ProcessingCode,Submitted
-1585475781185323084,285,24.62,79.8,34.0425,51.7406,GREEN,1,1.0,34.23415,51.54367,20.39,128.152,A10XbU9_1_20231008_233652,1696833413,49633.9,0.01461,-0.0696,TMO,PMUSBCam00,0,0
-4337255056884042014,286,70.62,37.09,57.933,6.3803,GREEN,1,1.0,56.43554,7.23487,20.39,132.796,ZTs0160_1_20231009_002051,1696836051,49707.9,0.02954,-0.02618,TMO,PMUSBCam00,0,0
-1136883176374359551,287,2.12,1.69,12.69,-7.4553,GREEN,1,2.0,12.51539,-7.78283,20.39,127.908,P11KQoN_1_20231009_002842,1696836522,49707.9,-0.023,-0.15169,TMO,PMUSBCam00,0,0
8305324835594562003,288,0.43,0.27,64.602,2.9191,ORANGE,1,1.0,64.24614,2.90421,20.38,128.641,P21L2WE_1_20231009_005143,1696837904,49707.9,0.02991,-0.25389,TMO,PMUSBCam00,0,0
-5841985768098191136,289,0.46,0.27,70.017,6.4265,GREEN,1,3.0,70.21105,6.33067,20.36,127.419,P21L2WC_1_20231009_012058,1696839658,49736.0,0.02609,-0.05548,TMO,PMUSBCam00,0,0
405082117576301201,290,14.6,8.36,76.275,5.5157,GREEN,1,3.0,76.39413,5.59287,20.35,125.709,P11L35L_1_20231009_015354,1696841635,49736.0,0.02333,-0.07727,TMO,PMUSBCam00,0,0
-4126449134343985691,291,6.81,8.28,12.5865,-27.8113,ORANGE,-1,2.0,33.97938,15.74573,20.33,125.709,P11KKGu_2_20231009_023139,1696843899,49637.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-1136883176374359551,292,2.12,1.69,12.69,-7.4553,GREEN,1,2.0,12.42705,-7.8814,20.31,125.709,P11KQoN_2_20231009_025417,1696845258,49637.0,-0.02751,-0.15935,TMO,PMUSBCam00,0,0
-4337255056884042014,293,70.62,37.09,57.933,6.3803,GREEN,1,1.0,55.29903,7.76847,20.33,125.709,ZTs0160_2_20231009_031728,1696846648,49637.0,-0.02099,-0.10648,TMO,PMUSBCam00,0,0
-1585475781185323084,294,24.62,79.8,34.0425,51.7406,GREEN,1,1.0,34.3654,51.31858,21.18,125.709,A10XbU9_2_20231009_032508,1696847108,49637.0,-0.02027,-0.15833,TMO,PMUSBCam00,0,0
-5841985768098191136,295,0.46,0.27,70.017,6.4265,GREEN,1,3.0,70.23517,6.26068,20.33,125.709,P21L2WC_2_20231009_033817,1696847897,49566.0,-0.01446,-0.10931,TMO,PMUSBCam00,0,0
8305324835594562003,296,0.43,0.27,64.602,2.9191,ORANGE,1,1.0,63.8402,3.02715,20.36,125.709,P21L2WE_2_20231009_041105,1696849865,49566.0,-0.02636,-0.31801,TMO,PMUSBCam00,0,0
-832606529808515398,297,0.49,0.5,39.084,20.311,GREEN,1,3.0,39.5034,19.11103,20.36,125.709,P21L2Lp_2_20231009_042925,1696850965,49642.8,-0.03035,-0.11795,TMO,PMUSBCam00,0,0
405082117576301201,298,14.6,8.36,76.275,5.5157,GREEN,1,3.0,76.3917,5.6047,20.33,125.709,P11L35L_2_20231009_050226,1696852946,49642.8,-0.02547,-0.14636,TMO,PMUSBCam00,0,0
8913584613722818884,299,0.08,0.06,343.5375,6.7967,GREEN,1,3.0,343.56466,6.76703,20.38,125.709,P11LcZT_1_20231010_195118,1696992678,50306.2,0.0216,-0.03619,TMO,PMUSBCam00,0,0
-416536159637471549,300,193.04,175.96,332.6535,25.5811,GREEN,1,2.0,332.70105,25.36848,20.45,125.709,C9M62Q2_1_20231010_202426,1696994667,50306.2,-0.00298,-0.12562,TMO,PMUSBCam00,0,0
311652440217462735,301,8.22,8.24,4.8945,19.1031,GREEN,-1,3.0,5.3311,19.98407,20.51,125.709,C9MDWV2_1_20231010_205255,1696996375,49957.1,19229.0,19229.0,TMO,PMUSBCam00,0,0
8039352641024909445,302,45.95,22.67,351.831,-14.6055,ORANGE,1,3.0,351.95988,-14.724,20.61,125.709,P21LcVE_1_20231010_212545,1696998346,49957.1,-0.0017,0.00318,TMO,PMUSBCam00,0,0
-275923555869334145,303,0.0,0.14,8.193,-23.2064,GREEN,1,3.0,8.24105,-23.42002,20.75,125.709,P11L7fO_1_20231010_220333,1697000613,49957.1,0.00738,-0.02495,TMO,PMUSBCam00,0,0
9030341471265909055,304,0.13,0.15,33.747,15.6628,GREEN,1,2.0,33.57408,15.64171,20.82,125.709,P21LfrU_1_20231010_223652,1697002612,49957.1,0.02785,-0.02349,TMO,PMUSBCam00,0,0
3208931815334702030,305,3.33,1.16,33.5655,32.2622,ORANGE,1,1.0,35.30605,31.55368,20.87,125.709,C3VWTU1_1_20231010_230003,1697004003,49957.1,0.01978,-0.26034,TMO,PMUSBCam00,0,0
-4490604685132645956,306,50.79,8.33,41.7675,22.5499,ORANGE,1,3.0,43.1868,22.69938,20.9,125.709,C9MHE82_1_20231010_231302,1697004782,49991.2,0.0271,-0.09782,TMO,PMUSBCam00,0,0
3353724954575856509,307,0.12,0.32,346.737,-5.2863,GREEN,-1,2.0,346.68595,-5.44509,20.28,125.709,P11LiYF_1_20231011_203159,1697081519,49639.6,-0.00438,-0.04209,TMO,PMUSBCam00,0,0
6987319990412427058,308,0.66,0.14,12.6255,0.7944,ORANGE,-1,1.0,12.46817,0.76606,20.29,125.709,P11LkBg_1_20231011_205614,1697082974,49639.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
-4997391803808278413,309,19.8,25.16,15.2565,2.6953,GREEN,1,3.0,15.19841,2.27955,20.39,125.709,P11LkBh_1_20231011_220040,1697086840,49666.6,0.01519,-0.31358,TMO,PMUSBCam00,0,0
86098447792232371,310,6.89,3.37,11.457,-25.7847,ORANGE,-1,1.0,12.49339,-26.81404,20.41,125.709,C3W2WX1_1_20231011_223402,1697088843,49666.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
-5964204009211163488,311,38.41,8.54,35.031,12.0829,ORANGE,1,1.0,36.20347,11.20324,20.4,125.709,C9N1Q92_1_20231011_224154,1697089314,49666.6,0.0279,-0.00483,TMO,PMUSBCam00,0,0
3136686912411738301,312,0.68,0.38,18.6855,-27.7461,GREEN,1,3.0,18.61443,-28.72157,20.41,125.709,P11KNuv_1_20231011_225953,1697090394,49605.6,-0.00218,-0.99655,TMO,PMUSBCam00,0,0
6163852249306880835,313,0.23,0.0,38.601,48.0479,ORANGE,-1,1.0,18.17349,-27.7752,20.43,125.709,gb00638_1_20231011_233154,1697092314,49605.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
-7038547067369796556,314,0.43,0.21,40.3275,-18.0532,ORANGE,0,1.0,22.58179,-27.7035,-1.0,19229.0,Offset_20231012_003900,1697096340,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-2009757333245704512,315,2.96,3.16,54.4065,18.3901,GREEN,0,3.0,22.58179,-27.7035,-1.0,19229.0,Offset_20231012_003900,1697096340,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
2329670440668652471,316,3.81,21.78,46.998,-27.9348,GREEN,-1,3.0,34.77127,-27.54003,20.45,125.709,P11LlaG_1_20231012_010459,1697097899,49605.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
-5832382106754807217,317,0.52,0.28,52.914,15.3747,GREEN,-1,2.0,43.26993,-27.52836,20.43,125.709,P21L9qG_1_20231012_013754,1697099874,49605.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
-682841162716985944,318,1.81,1.91,27.612,0.954,GREEN,-1,3.0,47.02424,-27.51268,20.41,125.709,P21Lje8_1_20231012_020555,1697101555,49605.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
3530832581035285415,319,0.34,0.61,33.747,16.218,ORANGE,-1,2.0,53.0141,-27.49651,20.42,125.709,C9N58L2_1_20231012_023854,1697103534,49605.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6029940175116864495,320,0.23,0.74,29.919,7.8461,GREEN,-1,3.0,56.99243,-27.48112,20.44,125.709,P11LkBl_1_20231012_030654,1697105215,49605.6,19229.0,19229.0,TMO,PMUSBCam00,0,0
2049823726838438421,321,1.72,1.22,15.2445,40.1394,ORANGE,1,2.0,10.40094,18.50731,20.39,132.796,ST23J32_1_20231017_210144,1697601705,50480.2,0.05559,0.02119,TMO,PMUSBCam00,0,0
-8601590828273973255,322,60.79,57.94,21.657,19.6773,ORANGE,1,1.0,21.97875,19.53834,20.42,126.931,P21LCal_1_20231017_212553,1697603153,50480.2,0.0592,0.02426,TMO,PMUSBCam00,0,0
-3548951513881907471,323,0.59,0.46,17.661,6.7255,ORANGE,1,1.0,18.15776,5.86421,20.45,127.419,SarSza1_1_20231017_213855,1697603936,50480.2,0.05263,0.05015,TMO,PMUSBCam00,0,0
6821818531872229020,324,9.78,3.6,208.917,8.5678,ORANGE,1,1.0,335.57714,-22.85155,20.46,127.908,P21M8qF_1_20231017_214643,1697604403,50480.2,0.0032,0.0125,TMO,PMUSBCam00,0,0
-8608658033415185512,325,0.39,0.31,31.851,10.3226,ORANGE,1,1.0,33.38429,10.88832,20.51,129.863,P11LXnU_1_20231017_221530,1697606131,50417.4,0.06017,0.03534,TMO,PMUSBCam00,0,0
-6196739189523134304,326,2.58,12.88,32.439,26.3591,ORANGE,1,1.0,33.58763,21.00981,20.52,128.152,MaSza53_1_20231017_222901,1697606941,50417.4,0.05364,0.04267,TMO,PMUSBCam00,0,0
-5671103282549597948,327,0.32,0.19,52.3875,10.1689,ORANGE,1,1.0,51.7695,10.55023,20.56,131.818,P11MaVx_1_20231017_232524,1697610324,50360.3,0.06168,0.03615,TMO,PMUSBCam00,0,0
-9161071526853928710,328,83.14,18.82,37.278,-5.3139,GREEN,1,1.0,41.00317,-10.74274,20.57,135.239,C9QUJM2_1_20231017_233848,1697611128,50360.3,0.04396,0.03223,TMO,PMUSBCam00,0,0
2695830064596314994,329,10.19,8.03,56.4015,10.5447,GREEN,1,3.0,56.43815,10.38789,20.57,137.928,P11MaVz_1_20231017_235147,1697611907,50360.3,0.05735,0.03579,TMO,PMUSBCam00,0,0
-7760943146471539110,330,0.21,0.44,63.7275,4.1134,ORANGE,1,1.0,64.14071,5.91956,20.55,128.397,C9QHCN2_1_20231018_004842,1697615323,50330.2,0.05034,0.04747,TMO,PMUSBCam00,0,0
4428353743992229628,331,6.07,6.26,66.1005,19.681,ORANGE,1,2.0,68.00603,17.49701,20.54,127.908,C0LF1G5_1_20231018_010146,1697616106,50330.2,0.04996,0.02971,TMO,PMUSBCam00,0,0
2186662977585607578,332,54.08,11.08,46.641,10.1718,GREEN,1,1.0,49.86947,11.65267,20.54,127.908,P11MaVv_1_20231018_013459,1697618099,50330.2,0.02173,0.01364,TMO,PMUSBCam00,0,0
6048613754211088033,333,0.4,0.41,48.4815,19.2934,ORANGE,1,1.0,47.40038,21.43838,20.54,128.152,P11MaTG_1_20231018_015256,1697619177,50330.2,0.01703,0.02624,TMO,PMUSBCam00,0,0
5892317427185199218,334,2.04,6.31,77.9145,-11.3689,GREEN,1,3.0,78.04116,-11.06619,20.55,127.419,C9QHFW2_1_20231018_020614,1697619975,50330.2,0.04423,0.04276,TMO,PMUSBCam00,0,0
-2088855164814329763,335,14.85,15.86,81.6585,-5.9655,GREEN,1,2.0,81.1661,-5.36324,20.58,132.307,C9QHGF2_1_20231018_023918,1697621958,50330.2,0.03583,0.04476,TMO,PMUSBCam00,0,0
8196291612314003106,336,0.88,4.61,35.475,-5.5206,GREEN,1,3.0,35.54234,-5.02494,20.62,131.818,C9QG2T2_1_20231018_030721,1697623641,50464.2,-0.00227,0.00515,TMO,PMUSBCam00,0,0
6677509576609153757,337,6.93,13.63,32.9265,16.2529,GREEN,1,3.0,33.39555,17.20526,20.62,129.863,C9PKH62_1_20231018_034041,1697625641,50464.2,-0.00312,0.01117,TMO,PMUSBCam00,0,0
2049823726838438421,338,1.72,1.22,15.2445,40.1394,ORANGE,1,2.0,11.09496,22.75379,20.47,140.127,ST23J32_1_20231018_212142,1697689303,50684.2,0.04569,0.03365,TMO,PMUSBCam00,0,0
9031661943012951272,339,87690.14,31460.26,289.131,11.8755,RED,1,1.0,353.21181,24.86956,20.49,136.461,ST23J56_1_20231018_214418,1697690658,50684.2,0.0209,0.05754,TMO,PMUSBCam00,0,0
-6196739189523134304,340,2.58,12.88,32.439,26.3591,ORANGE,1,2.0,32.4216,26.98011,20.5,137.195,MaSza53_1_20231018_215834,1697691514,50684.2,0.05733,0.03405,TMO,PMUSBCam00,0,0
5000995598819202200,341,0.68,0.94,19.6005,-4.6211,ORANGE,1,1.0,19.86774,-5.23484,20.54,137.195,C3XLNE1_1_20231018_222246,1697692966,50684.2,0.03632,0.05417,TMO,PMUSBCam00,0,0
-9161071526853928710,342,83.14,18.82,37.278,-5.3139,GREEN,1,1.0,36.61283,-4.20145,20.55,138.661,C9QUJM2_1_20231018_232408,1697696648,50548.3,0.03974,0.04657,TMO,PMUSBCam00,0,0
805468587377506761,343,0.22,1.64,25.2795,-17.5119,GREEN,1,3.0,25.24853,-17.25039,20.55,137.928,P11LXYh_1_20231018_233849,1697697530,50548.3,0.02029,0.03465,TMO,PMUSBCam00,0,0
-7248453705184275251,344,2.72,0.8,63.8175,33.6012,RED,1,1.0,64.67497,31.48177,20.57,140.371,gb00643_1_20231019_001250,1697699570,50548.3,0.05344,0.03867,TMO,PMUSBCam00,0,0
4428353743992229628,345,6.07,6.26,66.1005,19.681,ORANGE,1,3.0,65.68384,20.2731,20.54,138.172,C0LF1G5_1_20231019_003942,1697701182,50696.1,0.04996,0.03095,TMO,PMUSBCam00,0,0
3593719322704334788,346,2.52,7.71,51.843,-7.1272,ORANGE,1,1.0,54.43507,-16.68334,20.54,135.728,C9QY7C2_1_20231019_011335,1697703215,50696.1,0.02559,0.04362,TMO,PMUSBCam00,0,0
-4865776447856030690,347,1.08,0.84,65.2185,-18.0679,GREEN,1,3.0,67.54159,-19.63493,20.53,138.172,P21MbnG_1_20231019_013913,1697704753,50595.3,0.03531,0.05425,TMO,PMUSBCam00,0,0
-5951699728447712135,348,1.01,0.69,74.277,-9.7645,GREEN,-1,3.0,74.0024,-8.41203,20.55,142.082,P21Mi7J_1_20231019_021356,1697706836,50595.3,19229.0,19229.0,TMO,PMUSBCam00,0,0
2186662977585607578,349,54.08,11.08,46.641,10.1718,GREEN,1,1.0,45.40351,9.58604,20.57,139.638,P11MaVv_1_20231019_025215,1697709136,50595.4,-0.00063,0.00788,TMO,PMUSBCam00,0,0
2049823726838438421,350,1.72,1.22,15.2445,40.1394,ORANGE,-1,1.0,15.24312,39.93306,20.3,140.371,ST23J32_1_20231019_210221,1697774541,50710.2,19229.0,19229.0,TMO,PMUSBCam00,0,0
9031661943012951272,351,87690.14,31460.26,289.131,11.8755,RED,1,1.0,319.20979,21.21606,20.31,138.661,ST23J56_1_20231019_211542,1697775342,50710.2,0.00593,0.00517,TMO,PMUSBCam00,0,0
-5224412281599866119,352,0.92,3.42,10.6515,27.9826,ORANGE,-1,2.0,10.67689,27.98914,20.35,138.416,P21Mfe0_1_20231019_212958,1697776198,50710.2,19229.0,19229.0,TMO,PMUSBCam00,0,0
8850673010766135974,353,1.5,2.3,31.3935,24.5759,GREEN,1,2.0,32.82602,26.712,20.4,137.195,C0LPM15_1_20231019_215357,1697777637,50710.2,0.05855,0.02489,TMO,PMUSBCam00,0,0
-596913073482741387,354,0.74,0.43,351.7635,29.4614,GREEN,1,1.0,351.6788,29.65154,20.44,136.217,gb00646_1_20231019_222127,1697779287,50751.3,0.01181,0.05841,TMO,PMUSBCam00,0,0
-1047771166635499752,355,1.52,0.83,44.34,39.5917,ORANGE,1,1.0,52.8683,35.18514,20.48,137.683,ST23J70_1_20231019_233427,1697783668,50568.3,0.05148,0.05699,TMO,PMUSBCam00,0,0
-3462621594861885895,356,0.69,5.77,58.263,19.7094,ORANGE,1,1.0,58.40333,19.13647,20.49,137.195,C3XY4F1_1_20231019_234906,1697784546,50677.2,0.05491,0.02434,TMO,PMUSBCam00,0,0
-2413827833241422842,357,0.89,0.56,352.6455,37.5559,RED,1,1.0,354.23197,38.42457,21.78,137.195,gb00647_1_20231019_235754,1697785075,50677.2,0.00934,0.08038,TMO,PMUSBCam00,0,0
-6911876692559281368,358,16.55,3.61,344.634,-9.2339,GREEN,1,1.0,344.69495,-8.61602,20.5,139.394,A10Xzjh_1_20231020_000635,1697785595,50677.2,0.00584,0.00633,TMO,PMUSBCam00,0,0
4367568418942665829,359,1.77,1.22,43.434,56.2367,GREEN,1,3.0,44.23507,56.5473,20.5,138.905,C9QYCZ2_1_20231020_003947,1697787587,50760.3,0.03454,0.02518,TMO,PMUSBCam00,0,0
3593719322704334788,360,2.52,7.71,51.843,-7.1272,ORANGE,1,1.0,51.37702,-5.24195,20.45,139.638,C9QY7C2_1_20231020_013415,1697790855,50760.3,0.01989,0.00011,TMO,PMUSBCam00,0,0
-4036698121783916555,361,14.95,6.8,20.4285,-18.8642,GREEN,1,3.0,20.35067,-18.80945,20.45,138.172,C9QXWP2_1_20231020_014834,1697791714,50599.4,0.00453,0.01652,TMO,PMUSBCam00,0,0
-7363533765614218342,362,2.16,8.45,79.4445,-9.5628,GREEN,1,3.0,79.53041,-9.31067,20.45,140.127,P11Mi7g_1_20231020_022240,1697793760,50599.4,0.03651,0.04446,TMO,PMUSBCam00,0,0
-8699271480936555582,363,8.21,9.14,25.5675,33.063,GREEN,1,1.0,17.53409,39.74117,20.18,138.416,ST23J73_1_20231020_211143,1697861503,50586.9,0.05168,0.07598,TMO,PMUSBCam00,0,0
2635180494121767376,364,2.55,1.01,349.932,36.8439,ORANGE,1,1.0,350.41206,36.32473,20.21,136.217,ST23J72_1_20231020_212522,1697862322,50586.9,0.02336,0.07462,TMO,PMUSBCam00,0,0
8850673010766135974,365,1.5,2.3,31.3935,24.5759,GREEN,1,2.0,31.38051,24.45664,20.25,142.571,C0LPM15_1_20231020_214105,1697863265,50586.9,0.06045,0.03552,TMO,PMUSBCam00,0,0
38576404243208446,366,1.22,0.66,17.8185,-11.2962,ORANGE,1,1.0,18.8162,-11.86651,20.33,135.484,C3Y0C51_1_20231020_221156,1697865116,50586.9,0.03624,0.05256,TMO,PMUSBCam00,0,0
-1047771166635499752,367,1.52,0.83,44.34,39.5917,ORANGE,1,1.0,43.49474,40.04959,20.4,139.638,ST23J70_1_20231020_223146,1697866306,50587.0,0.05312,0.05537,TMO,PMUSBCam00,0,0
-5143078883140589726,368,48.06,24.57,41.178,45.4884,GREEN,1,3.0,41.33141,45.46561,20.47,135.484,C9QZJ42_1_20231020_233133,1697869893,50595.0,0.03958,0.05738,TMO,PMUSBCam00,0,0
4367568418942665829,369,1.77,1.22,43.434,56.2367,GREEN,1,3.0,43.30843,56.2348,20.51,137.195,C9QYCZ2_1_20231021_000520,1697871920,50595.0,0.03783,0.05862,TMO,PMUSBCam00,0,0
-7984844844662672618,370,35.36,21.98,53.4285,-4.7191,ORANGE,1,1.0,55.45836,-5.94406,20.46,140.86,C3Y32K1_1_20231021_004437,1697874277,50480.7,0.03504,0.02781,TMO,PMUSBCam00,0,0
4511607417007140207,371,2.56,2.88,59.292,-34.4699,GREEN,1,3.0,59.23095,-34.32732,20.45,139.883,P21Mp3v_1_20231021_005337,1697874818,50480.7,0.03652,0.0596,TMO,PMUSBCam00,0,0
-4865776447856030690,372,1.08,0.84,65.2185,-18.0679,GREEN,1,3.0,64.95936,-17.79976,20.43,145.503,P21MbnG_1_20231021_013240,1697877160,50694.8,0.03056,0.06525,TMO,PMUSBCam00,0,0
8396272478323364722,373,9.71,9.59,81.954,46.7493,GREEN,1,3.0,82.05414,46.70704,20.45,140.371,C9QZQY2_1_20231021_020637,1697879197,50694.8,0.04159,0.06592,TMO,PMUSBCam00,0,0
213536594377960917,374,14.35,7.52,82.683,-3.7356,GREEN,1,3.0,82.39729,-3.54463,20.48,141.105,P21Mi1d_1_20231021_024520,1697881521,50229.9,0.03101,0.0465,TMO,PMUSBCam00,0,0
-4828719415735902374,375,8.69,3.82,108.2235,44.5681,ORANGE,1,1.0,111.70135,43.38835,20.49,136.217,C9QYKL2_1_20231021_031940,1697883580,50229.9,0.04439,0.05627,TMO,PMUSBCam00,0,0
-6286910677374088837,376,2.38,3.19,112.5405,40.9897,GREEN,1,3.0,117.05487,40.14864,20.48,135.728,P21MtNb_1_20231021_033903,1697884743,50380.9,0.04495,0.05556,TMO,PMUSBCam00,0,0
4545237887231523751,377,30.66,27.8,121.1535,34.1031,ORANGE,1,1.0,125.82046,29.81991,20.46,134.506,C9QZZH2_1_20231021_041255,1697886776,50380.9,0.04824,0.04586,TMO,PMUSBCam00,0,0
2398659244829533801,378,34.73,13.67,117.3735,49.3504,GREEN,1,3.0,118.25194,49.50404,20.46,133.773,C9R0402_1_20231021_043147,1697887907,50328.7,0.03562,0.05702,TMO,PMUSBCam00,0,0
7233249848791139592,379,3.28,7.24,49.4445,29.3718,ORANGE,1,3.0,49.63501,29.15686,19.59,135.728,C9R4W72_1_20231024_231153,1698214313,49543.9,0.04648,0.04461,TMO,PMUSBCam00,0,0
-4002076950325670962,380,1.97,0.45,29.0295,10.6193,GREEN,1,3.0,30.29897,10.81512,19.65,134.995,P11MKAf_1_20231024_234534,1698216334,49543.9,0.01709,0.03399,TMO,PMUSBCam00,0,0
-8888809690501218497,381,41.54,45.11,18.678,32.6026,GREEN,1,3.0,18.59614,32.57544,19.72,137.195,C9R3T72_2_20231025_002350,1698218630,49476.8,0.00665,0.06531,TMO,PMUSBCam00,0,0
4045335076554800431,382,6.83,24.8,16.926,14.8233,GREEN,1,3.0,15.65899,19.22568,19.78,139.15,C9RA6J2_1_20231025_005804,1698220684,49476.8,0.0049,-0.00837,TMO,PMUSBCam00,0,0
7267680561097886670,383,2.52,1.42,89.445,30.5696,GREEN,1,2.0,87.98395,29.89573,19.9,136.706,C9RKE32_1_20231025_013742,1698223063,49435.0,0.0491,0.02556,TMO,PMUSBCam00,0,0
