CandidateID,ObservationID,RMSE_RA,RMSE_Dec,RA,Dec,ApproachColor,AstrometryStatus,ExposureTime,EncoderRA,EncoderDec,SkyBackground,Temperature,Dataset,CaptureStartEpoch,Focus,RAOffset,DecOffset,SystemName,CameraName,ProcessingCode,Submitted
-6286910677374088837,384,2.38,3.19,112.5405,40.9897,GREEN,1,3.0,113.95142,40.81623,20.98,131.329,P21MtNb_1_20231025_035105,1698231066,49600.9,0.0373,0.07392,TMO,PMUSBCam00,0,0
-2473880184386393742,385,31.93,52.55,113.8185,16.9687,GREEN,1,2.0,112.37426,19.2822,20.94,129.374,C9R77L2_1_20231025_042423,1698233064,49600.9,0.0261,0.0291,TMO,PMUSBCam00,0,0
-4162420444600635905,386,0.63,0.4,29.433,49.1491,GREEN,1,1.0,29.38666,49.05779,18.76,138.905,P11MLQO_1_20231026_230954,1698386994,49310.4,0.02874,0.03764,TMO,PMUSBCam00,0,0
7267680561097886670,387,2.52,1.42,89.445,30.5696,GREEN,1,2.0,89.71375,30.72418,18.89,145.015,C9RKE32_1_20231027_011154,1698394315,49359.5,0.05433,0.05808,TMO,PMUSBCam00,0,0
-6286910677374088837,388,2.38,3.19,112.5405,40.9897,GREEN,1,3.0,112.33833,41.10333,19.13,143.548,P21MtNb_1_20231027_024205,1698399725,49284.4,0.05029,0.07025,TMO,PMUSBCam00,0,0
4033861317910260752,389,6.02,3.3,56.061,16.9169,ORANGE,-1,1.0,66.20088,23.364,18.44,0.94,M45F201_1_20231128_215137,1701237115,48391.3,19229.0,19229.0,TMO,PMUSBCam00,0,0
8915834845002670059,390,0.0,0.0,26.7525,-18.2081,GREEN,-1,2.0,32.07893,-17.28395,18.07,1.123,P11OiVE_1_20231128_221732,1701238669,48391.3,19229.0,19229.0,TMO,PMUSBCam00,0,0
4033861317910260752,391,6.02,3.3,56.061,16.9169,ORANGE,1,1.0,63.27593,21.56649,19.6,1.489,M45F201_1_20231201_211159,1701493938,48303.8,0.03898,-0.01269,TMO,PMUSBCam00,0,0
8915834845002670059,392,0.0,0.0,26.7525,-18.2081,GREEN,0,2.0,26.65637,-18.23961,19.5,1.489,P11OiVE_1_20231201_212128,1701494507,48303.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
4033861317910260752,393,6.02,3.3,56.061,16.9169,ORANGE,1,1.0,62.14931,20.8621,19.7,1.489,M45F201_1_20231202_203115,1701577893,48625.8,0.04933,0.00495,TMO,PMUSBCam00,0,0
3991197899824560327,394,12.89,9.09,24.4245,28.3749,GREEN,-1,2.0,24.38685,28.36906,19.7,1.489,C9XHCD2_1_20231202_204232,1701578570,48625.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
3991197899824560327,395,12.89,9.09,24.4245,28.3749,GREEN,-1,2.0,33.57155,35.42297,19.54,1.489,C9XJY52_1_20231202_210456,1701579914,48625.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6899425870594043550,396,61.98,35.82,33.531,35.4789,ORANGE,-1,3.0,33.57155,35.42297,19.54,1.489,C9XJY52_1_20231202_210456,1701579914,48625.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6899425870594043550,397,61.98,35.82,33.531,35.4789,ORANGE,-1,3.0,22.11431,35.49894,19.41,1.489,C9XH3H2_1_20231202_213806,1701581904,48625.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3469217145882926450,398,0.19,0.53,21.3375,36.3037,ORANGE,-1,1.0,22.11431,35.49894,19.41,1.489,C9XH3H2_1_20231202_213806,1701581904,48625.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
2496230119609276762,399,31.66,12.61,124.425,21.9411,BLACK,1,2.0,120.04231,23.52688,20.24,1.489,A10YxD2_1_20231204_235422,1701762881,49167.9,0.05031,0.02565,TMO,PMUSBCam00,0,0
2496230119609276762,400,31.66,12.61,124.425,21.9411,BLACK,0,2.0,34.49254,12.45,-1.0,19229.0,test_20231205_001551,1701764169,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3659727339826336808,401,0.5,0.2,93.75,7.8463,ORANGE,0,3.0,85.97826,6.14609,20.06,1.489,P21OOWE_1_20231205_011859,1701767958,48822.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3115362143157992399,402,0.51,0.58,66.9225,4.2432,ORANGE,0,1.0,86.82609,10.69709,-1.0,19229.0,test_20231205_222737,1701844075,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6655285980107049292,403,1.85,0.46,86.721,10.7433,ORANGE,0,1.0,86.82609,10.69709,-1.0,19229.0,test_20231205_222737,1701844075,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3659727339826336808,404,0.5,0.2,93.75,7.8463,ORANGE,0,3.0,86.82609,10.69709,-1.0,19229.0,test_20231205_222737,1701844075,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3659727339826336808,405,0.5,0.2,93.75,7.8463,ORANGE,0,3.0,86.82609,10.69709,-1.0,19229.0,test_20231205_222737,1701844075,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6034852538195953477,406,0.27,0.33,72.6105,-23.5081,GREEN,1,2.0,72.61899,-23.45954,20.28,6.799,P11OWeU_1_20231205_223455,1701844514,49463.3,0.02066,0.04066,TMO,PMUSBCam00,0,0
-6034852538195953477,407,0.27,0.33,72.6105,-23.5081,GREEN,1,2.0,72.61687,-23.45843,20.28,6.799,P11OWeU_1_20231205_224301,1701844999,49463.3,0.02066,0.04066,TMO,PMUSBCam00,0,0
6422543136794657722,408,0.28,1.17,88.362,1.2354,GREEN,1,2.0,88.39444,1.16654,20.31,6.799,P21OOPT_1_20231205_230235,1701846174,49463.3,0.03272,0.05958,TMO,PMUSBCam00,0,0
6422543136794657722,409,0.28,1.17,88.362,1.2354,GREEN,0,2.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
8741416922232387596,410,22.28,12.49,105.2895,25.7442,ORANGE,0,1.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6800134288587162116,411,1.42,1.17,67.8105,-6.4977,ORANGE,0,2.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6800134288587162116,412,1.42,1.17,67.8105,-6.4977,ORANGE,0,2.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
2496230119609276762,413,31.66,12.61,124.425,21.9411,BLACK,0,3.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
2496230119609276762,414,31.66,12.61,124.425,21.9411,BLACK,0,3.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
3247454755464625625,415,0.45,0.34,124.1925,11.4474,GREEN,0,1.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3880957409478590020,416,0.85,0.99,77.955,18.1117,RED,0,1.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-5702631987517154459,417,1.29,3.54,78.6255,-6.3305,GREEN,0,3.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-5702631987517154459,418,1.29,3.54,78.6255,-6.3305,GREEN,0,3.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
6964156915505511647,419,1.3,0.57,77.3685,-5.949,ORANGE,0,2.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
6964156915505511647,420,1.3,0.57,77.3685,-5.949,ORANGE,0,2.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-1895702333952663846,421,1.79,0.63,145.848,-9.9909,ORANGE,0,1.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6114657498501162409,422,21.59,45.62,89.286,0.8409,GREEN,0,3.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-6114657498501162409,423,21.59,45.62,89.286,0.8409,GREEN,0,3.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3179170120429411412,424,1.42,0.43,68.8305,24.0734,ORANGE,0,1.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
5206819720494383507,425,0.78,0.08,76.8645,38.785,RED,0,1.0,239.01031,34.4512,-1.0,19229.0,test_20231206_104627,1701888406,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
1569723567992713263,426,0.27,0.42,73.365,10.2696,GREEN,0,1.0,86.49009,15.80211,-1.0,19229.0,test_20231206_212519,1701926719,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
2544539508446882287,427,0.15,0.11,86.4825,15.8433,ORANGE,0,2.0,86.49009,15.80211,-1.0,19229.0,test_20231206_212519,1701926719,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
767090844854871858,428,10.62,2.0,59.6505,8.0688,GREEN,0,3.0,59.70824,8.10162,-1.0,19229.0,test10_20231206_223027,1701930628,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
6964156915505511647,429,1.3,0.57,77.3685,-5.949,ORANGE,0,3.0,59.70824,8.10162,-1.0,19229.0,test10_20231206_223027,1701930628,-1.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-793870250289197228,430,0.77,0.87,22.641,16.3533,GREEN,1,2.0,22.70383,16.41302,20.0,-2.722,P11Qwdq_1_20240108_195653,1704772613,47574.9,-0.00401,0.00015,TMO,PMUSBCam00,0,0
1236763124844620401,431,8.6,8.49,104.2845,40.8511,GREEN,-1,3.0,104.24798,40.84603,20.01,-2.905,P11QD4g_1_20240108_202103,1704774063,47574.9,19229.0,19229.0,TMO,PMUSBCam00,0,0
-5666757138979852694,432,0.0,0.04,112.251,37.7778,GREEN,1,2.0,112.30915,37.72455,19.98,-2.539,P11QD3F_1_20240108_205854,1704776335,47775.8,0.04312,0.08238,TMO,PMUSBCam00,0,0
-495749510660868699,433,99.88,24.54,95.8425,21.0661,GREEN,1,1.0,101.69215,22.67537,20.0,-2.081,A112amf_1_20240108_212135,1704777695,47775.8,0.03027,0.03839,TMO,PMUSBCam00,0,0
6666157926308206493,434,1.38,1.05,122.316,3.8453,GREEN,1,3.0,122.83261,4.22816,20.02,-1.99,P11QAi9_1_20240108_212937,1704778177,47775.8,0.05643,0.07202,TMO,PMUSBCam00,0,0
-3782014178407426771,435,77.78,34.68,125.745,5.2403,GREEN,1,3.0,125.68108,5.26148,20.01,-1.624,P11QAi6_1_20240108_220742,1704780462,48014.1,0.0462,0.06835,TMO,PMUSBCam00,0,0
8171746804619733363,436,48.45,18.82,136.8255,44.1703,ORANGE,1,1.0,138.53389,43.77338,19.99,-1.44,gb00669_1_20240108_224040,1704782440,48014.1,0.0418,0.08129,TMO,PMUSBCam00,0,0
1494841309239044739,437,0.87,0.53,138.6525,39.3653,ORANGE,1,1.0,139.41965,39.01849,19.97,-1.44,A112amn_1_20240108_225349,1704783230,48014.1,0.04126,0.07733,TMO,PMUSBCam00,0,0
5308730257097515296,438,0.26,0.47,45.9855,-2.4347,GREEN,-1,1.0,45.91198,-1.41598,20.0,-1.44,P21Qyvh_1_20240108_230215,1704783735,48014.1,19229.0,19229.0,TMO,PMUSBCam00,0,0
1253068933321249496,439,11.79,1.6,151.023,40.8143,GREEN,1,3.0,150.79102,40.92314,20.03,-1.349,P11QxQK_1_20240108_234302,1704786182,48014.1,0.04294,0.08401,TMO,PMUSBCam00,0,0
3523889232618794191,440,0.74,0.77,150.705,48.6553,GREEN,1,3.0,150.35229,48.432,20.22,-1.44,P11Qd4W_1_20240109_002027,1704788427,48014.1,0.03423,0.07372,TMO,PMUSBCam00,0,0
6810720062810802907,441,0.04,0.06,176.298,11.4904,GREEN,1,1.0,176.61031,12.18335,20.24,-1.44,A112aeh_1_20240109_010537,1704791137,48014.1,0.05621,0.06033,TMO,PMUSBCam00,0,0
-495749510660868699,442,99.88,24.54,95.8425,21.0661,GREEN,1,3.0,98.36307,21.80543,20.17,2.954,A112amf_1_20240109_194150,1704858110,48589.4,0.0634,0.05538,TMO,PMUSBCam00,0,0
-6880670853193357935,443,1.3,8.75,104.568,38.4654,ORANGE,1,1.0,104.68105,38.58334,20.2,2.039,Sar2726_1_20240109_201513,1704860113,48589.4,0.05306,0.09222,TMO,PMUSBCam00,0,0
-959787645907442109,444,1.84,1.02,107.295,39.3634,ORANGE,1,2.0,107.38711,39.43986,20.2,1.672,Sar2727_1_20240109_202814,1704860894,48589.4,0.05204,0.07877,TMO,PMUSBCam00,0,0
3468762500329676218,445,0.72,0.76,24.582,19.108,GREEN,1,3.0,23.89807,18.49796,20.22,1.306,CA3XX92_1_20240109_205620,1704862580,48319.5,-0.00052,0.00029,TMO,PMUSBCam00,0,0
3061210745791669470,446,0.66,0.5,116.43,25.2009,GREEN,1,2.0,116.41513,25.17271,20.22,2.039,gb00670_1_20240109_212911,1704864551,48319.5,0.05096,0.02155,TMO,PMUSBCam00,0,0
-808210702746088117,447,0.05,0.03,120.057,36.6966,ORANGE,1,1.0,120.32234,36.23923,20.21,1.855,Sar2728_1_20240109_215159,1704865919,48319.5,0.04653,0.09103,TMO,PMUSBCam00,0,0
6666157926308206493,448,1.38,1.05,122.316,3.8453,GREEN,1,3.0,122.33025,3.89541,20.21,1.672,P11QAi9_1_20240109_220503,1704866703,48469.5,0.04937,0.07544,TMO,PMUSBCam00,0,0
-3482584614596485368,449,0.58,0.32,101.5485,-29.6931,ORANGE,1,1.0,101.3672,-29.72335,20.22,1.489,A112cOv_1_20240109_223744,1704868664,48469.5,0.00948,0.04979,TMO,PMUSBCam00,0,0
-4027125905996387327,450,0.88,0.62,34.7925,9.172,ORANGE,1,1.0,34.78176,9.14813,19.8,0.574,gb00675_1_20240110_192319,1704943399,48289.5,0.00601,0.03506,TMO,PMUSBCam00,0,0
3578446390901451097,451,323.23,2156.8,73.4175,27.5473,GREEN,-1,2.0,72.66763,20.40009,19.79,-0.342,CA437M2_1_20240110_193747,1704944267,48289.5,19229.0,19229.0,TMO,PMUSBCam00,0,0
-8425768817094510002,452,0.69,0.3,101.13,43.587,ORANGE,1,1.0,101.22364,43.61414,19.78,-0.891,Sar2729_1_20240110_200052,1704945652,48289.5,0.05176,0.08,TMO,PMUSBCam00,0,0
3468762500329676218,453,0.72,0.76,24.582,19.108,GREEN,1,3.0,24.60145,19.12496,19.78,-1.074,CA3XX92_1_20240110_201401,1704946441,47909.5,0.00133,-0.00592,TMO,PMUSBCam00,0,0
1761254754111881203,454,0.34,0.52,114.2805,33.3577,GREEN,1,3.0,115.59081,34.99395,19.77,-0.525,Sar2731_1_20240110_210013,1704949213,48347.5,0.05368,0.08882,TMO,PMUSBCam00,0,0
-1480757055530423256,455,36.89,61.71,119.463,13.9071,GREEN,1,3.0,119.60833,13.7234,19.75,-0.891,CA4AT32_1_20240110_213323,1704951203,48347.5,0.05209,0.0544,TMO,PMUSBCam00,0,0
-764563247022171778,456,0.68,0.7,123.765,26.3071,GREEN,1,1.0,124.17689,26.68211,19.73,-1.074,gb00676_1_20240110_221056,1704953456,48347.5,0.04491,0.04802,TMO,PMUSBCam00,0,0
-7394591954183996408,457,2.34,1.15,117.339,32.9066,ORANGE,1,2.0,118.3166,32.66285,19.73,-1.074,Sar2730_1_20240110_222352,1704954232,48347.5,0.03549,0.0646,TMO,PMUSBCam00,0,0
-4258468239154711194,458,0.31,0.14,126.8235,20.7794,ORANGE,1,1.0,126.56411,20.89529,19.73,-1.257,CA4GMY2_1_20240110_224641,1704955601,48347.5,0.03905,0.03713,TMO,PMUSBCam00,0,0
6566073891979433803,459,0.18,0.31,86.0505,16.1749,GREEN,1,1.0,86.03935,16.35239,19.18,-1.715,CA4YQG2_1_20240111_200205,1705032126,47751.0,0.03976,0.03623,TMO,PMUSBCam00,0,0
5268240537667009833,460,0.46,0.06,81.8685,10.2137,GREEN,-1,2.0,82.10082,10.2041,19.22,-2.173,CA4Y072_1_20240111_201627,1705032987,47751.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3091961594837052040,461,31.31,15.9,43.23,-4.2488,GREEN,1,1.0,40.7909,-4.02003,19.35,-2.356,4AA1321_1_20240111_203858,1705034338,47751.0,-0.00078,-0.00373,TMO,PMUSBCam00,0,0
1761254754111881203,462,0.34,0.52,114.2805,33.3577,GREEN,-1,2.0,114.20191,33.23806,18.85,-2.356,Sar2731_1_20240111_205248,1705035168,47751.0,19229.0,19229.0,TMO,PMUSBCam00,0,0
4247458273668106873,463,0.48,0.57,152.646,13.0674,ORANGE,1,2.0,152.46544,13.41087,19.22,-0.525,CA599Z2_1_20240111_232150,1705044110,48051.2,0.0592,0.03088,TMO,PMUSBCam00,0,0
-8846974090458736082,464,58.64,10.26,134.2995,61.7082,GREEN,1,1.0,133.06577,61.04065,20.39,-0.708,C42TWF1_1_20240111_234514,1705045514,48051.2,0.03407,0.07341,TMO,PMUSBCam00,0,0
-7555075152967043845,465,0.63,0.58,162.408,17.0195,GREEN,1,1.0,162.21607,17.55265,18.9,-0.708,CA59WZ2_1_20240111_235619,1705046179,48051.2,0.05892,0.0366,TMO,PMUSBCam00,0,0
-440469744763733907,466,15.48,3.91,168.915,17.4765,ORANGE,-1,2.0,164.06203,16.13213,18.88,-0.525,CA593G2_1_20240112_001605,1705047365,48051.1,19229.0,19229.0,TMO,PMUSBCam00,0,0
-1001164656401247435,467,1.26,12.86,179.1765,28.8458,GREEN,1,1.0,179.24574,29.22142,19.43,-0.342,gb00678_1_20240112_010631,1705050391,48051.1,0.05458,0.05023,TMO,PMUSBCam00,0,0
6310001377428576953,468,1.64,0.78,123.0675,32.9374,ORANGE,-1,1.0,123.36688,32.89405,19.71,2.405,SaMar47_1_20240112_221658,1705126619,48611.9,19229.0,19229.0,TMO,PMUSBCam00,0,0
1396246639030513655,469,1.08,0.78,106.8285,39.2393,GREEN,1,1.0,106.67965,39.13276,19.72,1.947,SaMar46_1_20240112_223044,1705127444,48611.9,0.02382,0.0817,TMO,PMUSBCam00,0,0
-1264026447255565218,470,0.64,0.29,104.4855,48.6042,ORANGE,1,1.0,104.40599,48.6077,19.73,1.855,Sar2733_1_20240112_223943,1705127983,48611.9,0.023,0.05246,TMO,PMUSBCam00,0,0
1756131681364844694,471,1.41,1.73,102.3165,50.306,RED,1,1.0,102.09669,50.656,19.76,1.672,SaMar45_1_20240112_225327,1705128807,48611.9,0.02075,0.00278,TMO,PMUSBCam00,0,0
6310001377428576953,472,1.64,0.78,123.0675,32.9374,ORANGE,-1,1.0,123.71514,32.84716,20.26,1.489,SaMar47_2_20240112_230753,1705129673,48611.9,19229.0,19229.0,TMO,PMUSBCam00,0,0
-1264026447255565218,473,0.64,0.29,104.4855,48.6042,ORANGE,1,1.0,104.28403,48.49547,20.31,1.489,Sar2733_2_20240112_232626,1705130786,48248.0,0.01523,-0.0066,TMO,PMUSBCam00,0,0
1396246639030513655,474,1.08,0.78,106.8285,39.2393,GREEN,1,1.0,106.36245,38.7342,20.31,1.672,SaMar46_2_20240112_234012,1705131612,48248.0,0.01151,-0.01297,TMO,PMUSBCam00,0,0
1756131681364844694,475,1.41,1.73,102.3165,50.306,RED,1,1.0,101.77713,50.85809,21.1,1.672,SaMar45_2_20240112_234912,1705132152,48248.0,0.0132,-0.02305,TMO,PMUSBCam00,0,0
-3474901447011854531,476,121920.87,55266.49,77.583,14.0027,GREEN,-1,3.0,77.60407,13.851,19.92,6.799,C0PXA85_1_20240116_190452,1705460692,49191.9,19229.0,19229.0,TMO,PMUSBCam00,0,0
-3474901447011854531,477,121920.87,55266.49,77.583,14.0027,GREEN,1,3.0,77.62465,13.96362,20.08,6.25,C0PXA85_2_20240116_193947,1705462787,49191.9,0.03002,0.04257,TMO,PMUSBCam00,0,0
-3745228937957071218,478,0.54,0.03,90.294,-15.9471,GREEN,1,1.0,90.30989,-15.94911,20.06,6.067,CA69F12_1_20240116_201734,1705465054,49191.9,0.03409,0.05802,TMO,PMUSBCam00,0,0
-3745228937957071218,479,0.54,0.03,90.294,-15.9471,GREEN,1,1.0,90.38015,-15.85976,18.86,6.067,CA69F12_2_20240116_205351,1705467231,49191.9,0.02165,0.05632,TMO,PMUSBCam00,0,0
3047305367778351018,480,1.08,0.44,126.8625,36.3718,ORANGE,1,2.0,127.04743,36.34141,19.83,6.25,Sar2734_1_20240116_212106,1705468866,49247.0,0.05434,0.09425,TMO,PMUSBCam00,0,0
2368172982753335943,481,1.21,0.29,130.2285,34.8831,GREEN,1,1.0,130.21256,34.73281,19.65,5.426,Sar2735_1_20240116_214520,1705470320,49247.0,0.05071,0.09675,TMO,PMUSBCam00,0,0
-5414336352649334648,482,0.41,0.71,134.6535,24.7432,ORANGE,1,1.0,134.60676,24.14019,19.81,5.334,C0PYVE5_1_20240116_215918,1705471158,49247.0,0.05469,0.06708,TMO,PMUSBCam00,0,0
-3721408097004637519,483,3.37,4.08,141.1545,32.2766,ORANGE,1,1.0,142.22019,33.61761,19.71,5.151,ST24A16_1_20240116_221820,1705472300,48951.9,0.05519,0.07647,TMO,PMUSBCam00,0,0
2368172982753335943,484,1.21,0.29,130.2285,34.8831,GREEN,1,1.0,130.15128,34.58698,19.8,5.151,Sar2735_2_20240116_223208,1705473129,49114.8,0.04047,0.09488,TMO,PMUSBCam00,0,0
-3721408097004637519,485,3.37,4.08,141.1545,32.2766,ORANGE,-1,1.0,142.48014,33.976,19.6,4.968,ST24A16_2_20240116_225421,1705474461,49114.8,19229.0,19229.0,TMO,PMUSBCam00,0,0
